metadata,origin:fort-sterling,destination:aspenwood
move,-75.750984,205.29918
move,-76.554306,204.33076
move,-77.32298,203.27434
move,-77.99635,202.14075
move,-78.5805,200.95859
move,-79.06335,199.77069
move,-79.49407,198.51144
move,-79.828514,197.28603
move,-80.064606,196.0011
move,-80.209366,194.72682
move,-80.324814,193.44943
move,-80.43848,192.1355
move,-80.51932,190.89188
move,-80.60306,189.55142
move,-80.6852,188.28358
move,-80.81787,186.95952
move,-81.02474,185.57123
move,-81.21875,184.27893
move,-81.42023,182.91435
move,-81.61001,181.5725
move,-81.79629,180.3035
move,-82.081184,179.00426
move,-82.59476,177.73953
move,-83.26328,176.64583
move,-84.11981,175.55005
move,-85.06432,174.59613
move,-86.1981,173.67104
move,-87.3051,172.9782
move,-88.58292,172.34154
move,-89.81928,171.78682
move,-88.58292,172.34154
move,-91.07001,171.29802
move,-92.40245,170.89822
move,-93.810005,170.59671
move,-95.09198,170.41637
move,-96.466064,170.2971
move,-97.8321,170.23906
move,-99.223434,170.2383
move,-100.602425,170.27177
move,-101.981384,170.30644
move,-103.38468,170.33511
move,-104.73987,170.33968
move,-106.118416,170.2967
move,-107.510155,170.12054
move,-108.88075,169.81914
move,-110.03344,169.4176
move,-111.211815,168.70525
move,-112.26554,167.81635
move,-113.25005,166.8
move,-114.09507,165.72563
move,-114.9731,164.53899
move,-115.79389,163.49178
move,-116.78841,162.53816
move,-117.924675,161.71593
move,-119.16827,161.0152
move,-120.41497,160.39769
move,-121.63041,159.91922
move,-122.86791,159.58473
move,-124.14774,159.39539
move,-125.441376,159.35394
move,-126.74736,159.39752
move,-128.07663,159.46512
move,-129.38173,159.53148
move,-130.63849,159.59541
move,-131.859,159.6575
move,-133.15218,159.71962
move,-134.59155,159.73398
move,-135.83485,159.65059
move,-137.08533,159.51015
move,-138.36906,159.3421
move,-139.5757,159.08615
move,-140.81932,158.6858
move,-141.98082,158.17314
move,-143.19055,157.43896
move,-144.17355,156.7133
move,-145.1193,155.84792
move,-145.95628,154.92482
move,-146.866,153.7627
move,-147.68057,152.57558
move,-148.28867,151.48862
move,-148.83049,150.14253
move,-149.18332,148.92233
move,-149.43547,147.43233
move,-149.5351,146.02023
move,-149.60141,144.78784
move,-149.68622,143.54453
move,-149.87534,142.32556
move,-150.20403,141.13641
move,-150.73254,139.7848
move,-151.36487,138.72649
move,-152.13652,137.74844
move,-153.00397,136.85439
move,-153.9802,136.04208
move,-155.0299,135.28441
move,-156.24579,134.49095
move,-157.29802,133.84589
move,-158.32216,133.15878
move,-159.19267,132.27151
move,-159.83203,131.23187
move,-160.28952,130.08678
move,-160.58044,128.86295
move,-160.80566,127.6372
move,-161.02834,126.41098
move,-161.251,125.18472
move,-161.47398,123.958534
move,-161.69562,122.744385
move,-161.95447,121.327934
move,-162.18752,120.06669
move,-162.37007,118.83426
move,-162.41148,117.43199
move,-162.40242,116.173615
move,-162.39172,114.68534
move,-162.38269,113.42696
move,-162.41614,112.18161
move,-162.5558,110.93112
move,-162.82382,109.65319
move,-163.2186,108.44578
move,-163.70645,107.22078
move,-164.25392,106.11516
move,-164.96199,104.9744
move,-165.77863,103.97097
move,-166.81175,102.951225
move,-167.74959,102.168274
move,-168.84798,101.43953
move,-169.94873,100.85565
move,-171.18317,100.32761
move,-172.35512,99.94146
move,-173.5406,99.646255
move,-174.77179,99.454285
move,-175.98463,99.30437
move,-177.22737,99.21375
move,-178.6791,99.18838
move,-179.9374,99.172676
move,-181.19566,99.16286
move,-182.45393,99.155266
move,-183.7485,99.14746
move,-184.99469,99.13785
move,-186.26454,99.09778
move,-187.56902,99.019615
move,-188.89523,98.90726
move,-190.16272,98.71585
move,-191.47885,98.34717
move,-192.62971,97.902916
move,-193.74403,97.34541
move,-194.82635,96.70405
move,-195.82722,95.9631
move,-196.71324,95.08779
move,-197.48967,94.12901
move,-198.17645,93.089516
move,-198.869,91.759415
move,-199.31395,90.53154
move,-199.62984,89.30124
move,-199.8379,88.06047
move,-199.97084,86.73639
move,-200.02657,85.44295
move,-200.08463,84.14961
move,-200.21616,82.910484
move,-200.45686,81.62677
move,-200.85503,80.382484
move,-201.29984,79.14092
move,-201.84523,77.96818
move,-202.65085,76.92756
move,-203.6556,76.075806
move,-204.71593,75.42197
move,-205.84134,74.806694
move,-207.02827,74.152756
move,-208.05609,73.472
move,-208.99203,72.56432
move,-209.58525,71.39356
move,-209.9011,70.12591
move,-210.09367,68.8707
move,-210.21346,67.593704
move,-210.3332,66.3167
move,-210.4529,65.0397
move,-210.54427,63.772625
move,-210.59846,62.491154
move,-210.65152,61.24597
move,-210.67986,59.87934
move,-210.64294,58.56097
move,-210.61311,57.278744
move,-210.6113,55.85098
move,-210.62534,54.423244
move,-210.63257,53.007587
move,-210.67891,51.569313
move,-210.9261,50.164104
move,-211.22957,48.955997
move,-211.92284,47.74805
move,-213.03065,46.85464
move,-214.29172,46.186977
move,-215.59174,45.568108
move,-216.64125,44.968956
move,-217.65852,43.99043
move,-218.46027,42.84008
move,-219.13744,41.611237
move,-219.65881,40.322865
move,-219.97496,38.906933
move,-220.07736,37.568993
move,-220.07555,36.18963
move,-220.06784,34.79815
move,-220.06586,33.430885
move,-220.17802,31.947323
move,-220.3168,30.6966
move,-220.47412,29.277496
move,-220.60573,28.02601
move,-220.67162,26.769676
move,-220.66635,25.317701
move,-220.65825,23.962526
move,-220.6497,22.522652
move,-220.64143,21.131178
move,-220.63304,19.727602
move,-220.62445,18.384535
move,-220.61342,16.980991
move,-220.58873,15.589733
move,-220.55745,14.1985855
move,-220.52562,12.783244
move,-220.50456,11.379809
move,-220.48674,9.976326
move,-220.46944,8.633332
move,-220.47278,7.2179403
move,-220.51865,5.863517
move,-220.5659,4.460713
move,-220.57976,3.0935147
move,-220.57912,1.7383156
move,-220.56848,0.5162775
move,-220.54773,-0.8750674
move,-220.52779,-2.218019
move,-220.5074,-3.585167
move,-220.48668,-4.9765124
move,-220.4663,-6.343661
move,-220.44662,-7.6624146
move,-220.42534,-9.005348
move,-220.40302,-10.372473
move,-220.3805,-11.751695
move,-220.35895,-13.070421
move,-220.3366,-14.43754
move,-220.31653,-15.828893
move,-220.30748,-17.159851
move,-220.30424,-18.430351
move,-220.30214,-19.84606
move,-220.30003,-21.273869
move,-220.29803,-22.677479
move,-220.29622,-23.899588
move,-220.29419,-25.291098
move,-220.29204,-26.755207
move,-220.28998,-28.231413
move,-220.28786,-29.69552
move,-220.28592,-30.990229
move,-220.28416,-32.236526
move,-220.28207,-33.67641
move,-220.24614,-34.958202
move,-220.1534,-36.24956
move,-220.0354,-37.53866
move,-219.8083,-38.82516
move,-219.46469,-39.99703
move,-218.93486,-41.164192
move,-218.25206,-42.277508
move,-217.50679,-43.291294
move,-216.70157,-44.27376
move,-215.84328,-45.193832
move,-214.91974,-46.04795
move,-213.92458,-46.797466
move,-212.90666,-47.473606
move,-211.824,-48.138336
move,-210.5515,-48.837097
move,-209.20596,-49.41209
move,-208.01143,-49.765297
move,-206.78738,-49.998306
move,-205.5514,-50.15745
move,-204.28387,-50.240593
move,-203.01347,-50.251385
move,-201.76727,-50.259644
move,-200.52109,-50.251125
move,-199.14261,-50.201298
move,-197.8488,-50.153194
move,-196.51808,-50.127537
move,-194.14665,-50.15844
move,-192.47725,-50.195892
move,-190.98929,-50.22791
move,-189.54973,-50.259495
move,-186.64839,-50.379456
move,-185.1159,-50.49287
move,-183.59511,-50.60132
move,-182.35071,-50.781456
move,-180.998,-51.154076
move,-179.79695,-51.567886
move,-178.48503,-52.099346
move,-177.37216,-52.63223
move,-176.09456,-53.439064
move,-175.06409,-54.353775
move,-174.12689,-55.43002
move,-173.29094,-56.630943
move,-172.69563,-57.697887
move,-172.14333,-58.86864
move,-171.70094,-60.046097
move,-171.36191,-61.257763
move,-171.0912,-62.49889
move,-170.8657,-63.77376
move,-170.6951,-65.00816
move,-170.57785,-66.27322
move,-170.45302,-67.52543
move,-170.32353,-68.825836
move,-170.20549,-70.06651
move,-170.15872,-71.347824
move,-170.20271,-72.617516
move,-170.15872,-71.347824
move,-170.25137,-73.86286
move,-170.28918,-75.18121
move,-170.3101,-76.46364
move,-170.31535,-77.78253
move,-170.3185,-79.05302
move,-170.31924,-80.3598
move,-170.3137,-81.66656
move,-170.29016,-82.96104
move,-170.26546,-84.291794
move,-170.2407,-85.62256
move,-170.21616,-86.94122
move,-170.19238,-88.2236
move,-170.16583,-89.57857
move,-170.1329,-90.93337
move,-170.08669,-92.21512
move,-170.02687,-93.544754
move,-169.95422,-94.946465
move,-169.85979,-96.28625
move,-169.72755,-97.64704
move,-169.4873,-98.930565
move,-169.03835,-100.194275
move,-168.35811,-101.34962
move,-167.40337,-102.426186
move,-166.36407,-103.36897
move,-165.24577,-104.27594
move,-164.1911,-105.12691
move,-163.12578,-105.98397
move,-162.13535,-106.88838
move,-161.3619,-107.95432
move,-160.8075,-109.16193
move,-160.44202,-110.39107
move,-160.15529,-111.678185
move,-159.96971,-112.94692
move,-159.90259,-114.2514
move,-159.93526,-115.581856
move,-159.99973,-116.9234
move,-160.06343,-118.24077
move,-160.12894,-119.5944
move,-160.2069,-120.95934
move,-160.3807,-122.27881
move,-160.56673,-123.63341
move,-160.72867,-125.00301
move,-160.79675,-126.33226
move,-160.82233,-127.71124
move,-160.80045,-129.0784
move,-160.75035,-130.4084
move,-160.67458,-131.7858
move,-160.58702,-133.17455
move,-160.46951,-134.5489
move,-160.30429,-135.95476
move,-160.03656,-137.34425
move,-159.64314,-138.65314
move,-159.1135,-139.89964
move,-158.38829,-141.18433
move,-157.51234,-142.27905
move,-156.5236,-143.20485
move,-155.42958,-144.06445
move,-154.2878,-144.90128
move,-153.12245,-145.74693
move,-152.07347,-146.7123
move,-151.23354,-147.90797
move,-150.6697,-149.21803
move,-150.25981,-150.59787
move,-149.97806,-151.98494
move,-149.76926,-153.39732
move,-149.5674,-154.82301
move,-149.36705,-156.24892
move,-149.18161,-157.6768
move,-148.9907,-159.12842
move,-148.72424,-160.53046
move,-148.30254,-161.91895
move,-147.6757,-163.18564
move,-146.83688,-164.36995
move,-146.00958,-165.30132
move,-145.01901,-166.20709
move,-143.86128,-167.0204
move,-142.59506,-167.75499
move,-141.2863,-168.4103
move,-139.96361,-168.94676
move,-138.79938,-169.31743
move,-137.52084,-169.64072
move,-136.22366,-169.87708
move,-134.88889,-170.02484
move,-133.53651,-170.11052
move,-132.17068,-170.174
move,-130.72083,-170.2543
move,-129.24658,-170.33025
move,-127.80775,-170.38455
move,-126.56212,-170.42548
move,-125.13514,-170.47458
move,-123.66057,-170.54329
move,-122.25036,-170.66614
move,-120.820305,-170.9132
move,-119.45715,-171.29285
move,-118.08385,-171.86371
move,-116.81298,-172.61198
move,-115.726494,-173.49875
move,-114.78383,-174.4885
move,-113.859726,-175.52885
move,-112.9379,-176.55496
move,-111.97769,-177.56194
move,-110.90877,-178.5073
move,-109.78947,-179.26993
move,-108.54327,-179.88551
move,-107.178505,-180.30028
move,-105.75956,-180.54109
move,-104.32718,-180.68672
move,-102.868,-180.80688
move,-101.39632,-180.92284
move,-99.9368,-181.0391
move,-98.489716,-181.1589
move,-97.05468,-181.27762
move,-95.65537,-181.38779
move,-94.18296,-181.49356
move,-92.82041,-181.60722
move,-91.413826,-181.76645
move,-90.07574,-181.98022
move,-88.81408,-182.26895
move,-87.538475,-182.68799
move,-86.37063,-183.1872
move,-85.236046,-183.83372
move,-84.17964,-184.64178
move,-83.251724,-185.56007
move,-82.44821,-186.62012
move,-81.75699,-187.74303
move,-81.16752,-188.92233
move,-80.69745,-190.19247
move,-80.396965,-191.47617
move,-80.207794,-192.78116
move,-80.090096,-194.1069
move,-80.01352,-195.48412
move,-79.949005,-196.89835
move,-79.884514,-198.26402
move,-79.800255,-199.7256
move,-79.67675,-201.06294
move,-79.492874,-202.35666
move,-79.261536,-203.6796
move,-78.9874,-205.00677
move,-78.675644,-206.32556
move,-78.34762,-207.6404
move,-77.98637,-208.92139
move,-77.59308,-210.21823
move,-77.165054,-211.49113
move,-76.623535,-212.78557
move,-75.976776,-213.91934
move,-75.03848,-214.99329
move,-73.94911,-215.89557
move,-72.703026,-216.70868
move,-71.423386,-217.39388
move,-70.13886,-217.95926
move,-68.79695,-218.48114
move,-67.46187,-218.95189
move,-66.13279,-219.36359
move,-64.73647,-219.71448
move,-63.409386,-219.98857
move,-62.03647,-220.21443
move,-60.64313,-220.38261
move,-59.185,-220.5144
move,-57.772972,-220.6162
move,-56.396317,-220.70302
move,-54.946674,-220.78552
move,-53.60541,-220.85577
move,-52.29138,-220.9635
move,-50.95765,-221.20096
move,-49.661854,-221.59152
move,-48.446888,-222.2411
move,-47.39486,-223.0545
move,-46.42386,-224.03337
move,-45.50701,-225.08006
move,-44.580856,-226.15073
move,-43.566616,-227.11978
move,-42.466957,-228.03003
move,-41.31549,-228.80984
move,-40.08601,-229.40477
move,-38.755623,-229.85028
move,-37.39685,-230.14708
move,-36.061916,-230.29066
move,-34.731865,-230.33598
move,-33.389183,-230.36716
move,-32.09539,-230.41623
move,-30.813711,-230.46477
move,-29.543602,-230.4953
move,-28.297323,-230.50089
move,-26.966335,-230.50536
move,-25.502281,-230.51732
move,-24.135145,-230.5382
move,-22.864977,-230.56728
move,-21.461647,-230.5941
move,-20.20325,-230.59283
move,-18.957045,-230.57776
move,-17.723127,-230.55139
move,-16.489481,-230.5144
move,-15.243919,-230.47151
move,-13.9984865,-230.42491
move,-12.765146,-230.37885
move,-11.519713,-230.33235
move,-10.262188,-230.28545
move,-8.810838,-230.24501
move,-7.373732,-230.32942
move,-5.917412,-230.47632
move,-4.642878,-230.70317
move,-3.4542975,-231.0708
move,-2.3667743,-231.72154
move,-1.5172647,-232.59486
move,-0.96917516,-233.69519
move,-0.69096386,-234.88365
move,-0.5771623,-236.17256
move,-0.5958426,-237.40636
move,-0.6904743,-238.8431
move,-0.8028945,-240.30287
move,-0.9023041,-241.5209
move,-0.99308693,-242.75174
move,-1.0488074,-244.00877
move,-1.0353765,-245.2671
move,-1.0183483,-246.50117
move,-0.9981724,-247.81995
move,-1.0213298,-249.10207
move,-1.0849034,-250.34674
move,-1.1454259,-251.64003
move,-1.1940359,-252.9217
move,-1.2448622,-254.26385
move,-1.2856575,-255.57
move,-1.3009725,-256.901
move,-1.3153607,-258.20786
move,-1.3222059,-259.61148
move,-1.2938226,-260.92993
move,-1.2173369,-262.36777
move,-1.1348172,-263.6114
move,-1.0611771,-264.90387
move,-1.005867,-266.22153
move,-0.9862738,-267.5887
move,-1.0461397,-268.88165
move,-1.2225369,-270.13956
move,-1.502274,-271.4032
move,-1.9696453,-272.6346
move,-2.66692,-273.72244
move,-3.5896194,-274.67987
move,-4.5580196,-275.4832
move,-5.7386537,-276.38913
move,-6.8624563,-277.2096
move,-8.027791,-278.11505
move,-8.933292,-279.19632
move,-9.44722,-280.48627
move,-9.694232,-281.86652
move,-9.808244,-283.31387
move,-9.82472,-284.69308
move,-9.752844,-285.99762
move,-9.572123,-287.3279
move,-9.235919,-288.6146
move,-8.730344,-289.845
move,-8.122888,-290.96042
move,-7.3852644,-292.05328
move,-6.505032,-293.0501
move,-5.5283294,-293.93558
move,-4.4979396,-294.69876
move,-3.4239588,-295.46423
move,-2.455367,-296.32053
move,-1.7873998,-297.43475
move,-1.4101888,-298.64716
move,-1.1561166,-299.90384
move,-1.018019,-301.19073
move,-0.96215564,-302.48416
move,-0.9307011,-303.7301
move,-0.9177345,-305.00055
move,-0.9321224,-306.2468
move,-0.9369514,-307.51736
move,-0.9081558,-308.83594
move,-0.8317929,-310.29803
move,-0.71748644,-311.7455
move,-0.61186606,-312.97513
move,-0.49553308,-314.2646
move,-0.36252692,-315.67398
move,-0.22177988,-317.13126
move,-0.13446878,-318.5927
move,-0.10517487,-320.0081
move,-0.12070505,-321.45993
move,-0.16140036,-322.68134
move,-0.22721846,-324.15604
move,-0.33341536,-325.62833
move,-0.46926224,-327.04965
move,-0.5878577,-328.42386
move,-0.66903263,-329.8615
move,-0.7508165,-331.2384
move,-0.8363654,-332.67575
move,-0.8770836,-334.0788
move,-0.929269,-335.46927
move,-1.0008806,-336.88336
move,-1.0751482,-338.28516
move,-1.2198483,-339.7538
move,-1.5623325,-341.13727
move,-2.2346659,-342.36496
move,-3.1659458,-343.39606
move,-4.2651224,-344.28708
move,-5.4011707,-345.0693
move,-6.59308,-345.87717
move,-7.682531,-346.73987
move,-8.5363035,-347.84955
move,-9.21844,-349.19818
move,-9.665505,-350.42535
move,-9.970658,-351.63327
move,-10.169199,-352.92438
move,-10.274165,-354.37247
move,-10.295827,-355.7757
move,-10.246117,-357.14197
move,-10.156947,-358.54272
move,-10.06085,-359.89468
move,-9.987019,-361.27206
move,-9.959603,-362.51807
move,-9.968764,-363.74008
move,-10.020666,-364.99738
move,-10.107919,-366.25278
move,-10.218345,-367.51843
move,-10.302842,-368.76178
move,-10.4316225,-370.06207
cluster,1607
move,-40,365.5
move,-40.170597,365.4698
move,-41.269985,365.27515
move,-42.341877,365.09103
move,-41.269985,365.27515
move,-43.416637,364.92422
move,-44.519146,364.69687
move,-45.505093,364.40015
move,-46.543438,364.01715
move,-47.48622,363.6273
move,-48.5177,363.19998
move,-49.564106,362.81076
move,-50.602364,362.4559
move,-51.65982,362.0688
move,-52.687878,361.65872
move,-53.70182,361.21487
move,-54.689823,360.73776
move,-55.67651,360.2153
move,-56.64107,359.6724
move,-57.604652,359.10837
move,-58.5461,358.54477
move,-59.49003,357.96674
move,-60.441765,357.38303
move,-61.385296,356.80432
move,-62.312416,356.2357
move,-63.247734,355.66202
move,-64.19123,355.08328
move,-64.26401,355.03864
move,-64.61124,354.95953
move,-65.67865,354.70544
move,-66.74808,354.5099
move,-68.0227,354.42764
move,-69.0959,354.68887
move,-70.04827,355.0262
move,-71.064354,355.55392
move,-71.93933,356.04016
move,-72.81163,356.53113
move,-73.803856,357.08377
move,-74.795044,357.5751
move,-75.8463,357.9497
move,-76.93976,358.25586
move,-78.04446,358.47327
move,-79.16545,358.6556
move,-80.13889,358.78238
move,-81.213844,358.86197
move,-82.19462,358.9056
move,-83.300476,358.9531
move,-84.473694,359.00262
move,-85.74535,359.03656
move,-87.184814,359.07114
move,-88.64825,359.11526
move,-90.11072,359.18393
move,-91.36399,359.2951
move,-92.60141,359.44366
move,-93.82633,359.59467
move,-95.12289,359.758
move,-96.553696,359.91898
move,-97.99807,360.0675
move,-99.411415,360.1399
move,-100.887184,360.1133
move,-102.12044,360.0655
move,-103.55922,360.00934
move,-104.80455,359.96075
move,-106.03806,359.9198
move,-107.160805,359.89194
move,-108.20966,359.8692
move,-109.200806,359.84824
move,-110.19207,359.83777
move,-111.18234,359.87726
move,-112.324936,359.95697
move,-113.486725,360.03802
move,-114.481964,360.58514
move,-115.495056,361.13977
move,-116.50669,361.6769
move,-117.42257,362.28235
move,-117.95955,363.294
move,-118.37723,364.3693
move,-118.68985,365.461
move,-118.94178,366.56836
move,-119.138916,367.69644
move,-119.31244,368.81888
move,-119.485115,369.94144
move,-119.66132,371.06342
move,-119.84799,372.18372
move,-120.05028,373.26215
move,-120.31459,374.35602
move,-120.73223,375.38025
move,-121.2777,376.33127
move,-121.96005,377.1884
move,-122.78618,377.9237
move,-123.69518,378.55392
move,-124.678474,379.06097
move,-125.68774,379.49127
move,-126.73384,379.88123
move,-127.7882,380.24847
move,-128.86667,380.60452
move,-129.81953,380.87738
move,-130.81969,381.07764
move,-131.83372,381.25772
move,-132.88556,381.44473
move,-133.92798,381.6299
move,-135.00632,381.833
move,-135.97871,382.06995
move,-136.97641,382.39352
move,-138.01967,382.84204
move,-138.91664,383.24112
move,-139.95403,383.70346
move,-141.01099,384.16925
move,-141.91458,384.55304
move,-142.81421,384.89456
move,-143.76343,385.1799
move,-144.8834,385.4174
move,-146.01347,385.528
move,-147.15623,385.6056
move,-148.14607,385.66003
move,-149.26147,385.70908
move,-150.27107,385.75348
move,-151.42494,385.8042
move,-152.3961,385.8469
move,-153.38652,385.89044
move,-154.5596,385.94202
move,-155.49828,385.98325
move,-156.64915,386.0803
move,-157.78049,386.1801
move,-158.90189,386.28314
move,-160.04527,386.44513
move,-161.17535,386.68204
move,-162.2555,386.96454
move,-163.36946,387.26956
move,-164.45135,387.582
move,-165.37541,387.8513
move,-166.47469,388.17297
move,-167.42227,388.46436
move,-168.35101,388.7515
move,-169.46367,389.09558
move,-170.55792,389.4339
move,-171.66139,389.77512
move,-172.76494,390.11603
move,-173.87914,390.4198
move,-174.9956,390.62592
move,-176.13385,390.75104
move,-177.12418,390.79407
move,-178.10577,390.81226
move,-179.25102,390.8311
move,-180.39624,390.84964
move,-181.39725,390.855
move,-182.53302,390.8576
move,-183.62068,390.858
move,-184.69695,390.80185
move,-185.78769,390.68353
move,-186.82487,390.5265
move,-187.90633,390.29095
move,-188.96652,390.04797
move,-189.99709,389.8055
move,-191.01857,389.52786
move,-192.04977,389.18216
move,-193.2047,388.78156
move,-194.36317,388.39264
move,-195.56099,388.0486
move,-196.53143,387.80344
move,-197.49219,387.60193
move,-198.47552,387.41513
move,-199.4685,387.2272
move,-200.64787,387.04565
move,-201.78714,386.9275
move,-202.78006,386.8019
move,-203.75346,386.61447
move,-204.7046,386.37198
move,-205.65894,386.0406
move,-206.56326,385.65875
move,-207.44489,385.20633
move,-208.28922,384.66913
move,-209.10338,384.08685
move,-209.9349,383.46317
move,-210.84666,382.73862
move,-211.64207,382.06943
move,-212.38834,381.41678
move,-213.12805,380.7424
move,-213.8546,380.05383
move,-214.56621,379.34988
move,-215.2706,378.6253
move,-215.95633,377.89606
move,-216.68753,377.104
move,-217.30724,376.3312
move,-217.84999,375.47882
move,-218.37694,374.62775
move,-218.93918,373.74213
move,-219.54701,372.97247
move,-220.3102,372.29715
move,-221.14276,371.76007
move,-222.08972,371.30984
move,-223.0209,370.9704
move,-224.03822,370.67822
move,-224.98906,370.4769
move,-225.98666,370.3157
move,-226.99617,370.16812
move,-227.9962,370.02206
move,-229.00577,369.8748
move,-230.02484,369.72604
move,-231.02487,369.58014
move,-232.06131,369.41797
move,-233.04779,369.24823
move,-234.11322,369.03027
move,-235.0616,368.77695
move,-236.15106,368.42395
move,-237.23883,368.0081
move,-238.14626,367.6334
move,-239.165,367.20053
move,-240.22731,366.74716
move,-241.27187,366.3012
move,-242.29874,365.8629
move,-243.3344,365.42072
move,-244.37897,364.97485
move,-245.41473,364.53287
move,-246.43318,364.09937
move,-247.4809,363.68686
move,-248.5113,363.33896
move,-249.55377,362.99655
move,-250.59625,362.6542
move,-251.64714,362.3066
move,-252.67487,361.95053
move,-253.70245,361.59418
move,-254.73003,361.23782
move,-255.76634,360.8773
move,-256.79343,360.51938
move,-257.82047,360.1615
move,-258.8384,359.8068
move,-259.8655,359.44888
move,-260.89255,359.091
move,-261.93777,358.72678
move,-262.9467,358.3752
move,-263.97372,358.01733
move,-265.0007,357.65945
move,-266.00052,357.31107
move,-266.40454,357.1703
move,-266.91928,357.32996
move,-267.93106,357.7018
move,-268.91974,358.10648
move,-269.92645,358.58728
move,-270.82077,359.15344
move,-271.6703,359.816
move,-272.4776,360.55896
move,-273.07388,361.33737
move,-273.70935,362.26715
move,-274.3235,363.16467
move,-274.96494,364.10196
move,-275.59546,365.02335
move,-275.64523,365.09607
